"","GeneID","CHR","TYPE","PRODUCT","START","END","LENGTH","STRAND","PHASE"
"256","CTYZ_00004025","Ctyz_00_3","start_codon","Uncharacterized protein",84611,84613,2,"+","0"
"257","CTYZ_00004025","Ctyz_00_3","stop_codon","Uncharacterized protein",85819,85821,2,"+","0"
"258","CTYZ_00004026","Ctyz_00_3","gene",NA,85886,85959,73,"-",NA
"259","CTYZ_00004026","Ctyz_00_3","transcript","tRNA-Thr",85886,85959,73,"-",NA
"260","CTYZ_00004026","Ctyz_00_3","exon","tRNA-Thr",85886,85959,73,"-",NA
"261","CTYZ_00004027","Ctyz_00_3","gene",NA,86756,87421,665,"+",NA
"262","CTYZ_00004027","Ctyz_00_3","transcript","Manganese/iron superoxide dismutase",86756,87421,665,"+",NA
"263","CTYZ_00004027","Ctyz_00_3","exon","Manganese/iron superoxide dismutase",86756,87421,665,"+",NA
"264","CTYZ_00004027","Ctyz_00_3","CDS","Manganese/iron superoxide dismutase",86756,87418,662,"+","0"
"265","CTYZ_00004027","Ctyz_00_3","start_codon","Manganese/iron superoxide dismutase",86756,86758,2,"+","0"
"266","CTYZ_00004027","Ctyz_00_3","stop_codon","Manganese/iron superoxide dismutase",87419,87421,2,"+","0"
"267","CTYZ_00004028","Ctyz_00_3","gene",NA,87865,88797,932,"-",NA
"268","CTYZ_00004028","Ctyz_00_3","transcript","Proteasome subunit beta7 NTN hydrolase fold containing protein",87865,88797,932,"-",NA
"269","CTYZ_00004028","Ctyz_00_3","exon","Proteasome subunit beta7 NTN hydrolase fold containing protein",87865,88797,932,"-",NA
"270","CTYZ_00004028","Ctyz_00_3","CDS","Proteasome subunit beta7 NTN hydrolase fold containing protein",87868,88797,929,"-","0"
"271","CTYZ_00004028","Ctyz_00_3","start_codon","Proteasome subunit beta7 NTN hydrolase fold containing protein",88795,88797,2,"-","0"
"272","CTYZ_00004028","Ctyz_00_3","stop_codon","Proteasome subunit beta7 NTN hydrolase fold containing protein",87865,87867,2,"-","0"
"273","CTYZ_00004029","Ctyz_00_3","gene",NA,89642,93418,3776,"-",NA
"274","CTYZ_00004029","Ctyz_00_3","transcript","Uncharacterized protein",89642,93418,3776,"-",NA
"275","CTYZ_00004029","Ctyz_00_3","exon","Uncharacterized protein",89642,93418,3776,"-",NA
"276","CTYZ_00004029","Ctyz_00_3","CDS","Uncharacterized protein",89645,93418,3773,"-","0"
"277","CTYZ_00004029","Ctyz_00_3","start_codon","Uncharacterized protein",93416,93418,2,"-","0"
"278","CTYZ_00004029","Ctyz_00_3","stop_codon","Uncharacterized protein",89642,89644,2,"-","0"
"279","CTYZ_00004030","Ctyz_00_3","gene",NA,94075,96126,2051,"-",NA
"280","CTYZ_00004030","Ctyz_00_3","transcript","AMP-dependent synthetase/ligase",94075,96126,2051,"-",NA
"281","CTYZ_00004030","Ctyz_00_3","exon","AMP-dependent synthetase/ligase",94075,96126,2051,"-",NA
"282","CTYZ_00004030","Ctyz_00_3","CDS","AMP-dependent synthetase/ligase",94078,96126,2048,"-","0"
"283","CTYZ_00004030","Ctyz_00_3","start_codon","AMP-dependent synthetase/ligase",96124,96126,2,"-","0"
"284","CTYZ_00004030","Ctyz_00_3","stop_codon","AMP-dependent synthetase/ligase",94075,94077,2,"-","0"
"285","CTYZ_00004031","Ctyz_00_3","gene",NA,97348,98229,881,"+",NA
"286","CTYZ_00004031","Ctyz_00_3","transcript","Uncharacterized protein",97348,98229,881,"+",NA
"287","CTYZ_00004031","Ctyz_00_3","exon","Uncharacterized protein",97348,98229,881,"+",NA
"288","CTYZ_00004031","Ctyz_00_3","CDS","Uncharacterized protein",97348,98226,878,"+","0"
"289","CTYZ_00004031","Ctyz_00_3","start_codon","Uncharacterized protein",97348,97350,2,"+","0"
"290","CTYZ_00004031","Ctyz_00_3","stop_codon","Uncharacterized protein",98227,98229,2,"+","0"
"291","CTYZ_00004032","Ctyz_00_3","gene",NA,98517,99869,1352,"+",NA
"292","CTYZ_00004032","Ctyz_00_3","transcript","Serine/threonine protein kinase",98517,99869,1352,"+",NA
"293","CTYZ_00004032","Ctyz_00_3","exon","Serine/threonine protein kinase",98517,99869,1352,"+",NA
"294","CTYZ_00004032","Ctyz_00_3","CDS","Serine/threonine protein kinase",98517,99866,1349,"+","0"
"295","CTYZ_00004032","Ctyz_00_3","start_codon","Serine/threonine protein kinase",98517,98519,2,"+","0"
"296","CTYZ_00004032","Ctyz_00_3","stop_codon","Serine/threonine protein kinase",99867,99869,2,"+","0"
"297","CTYZ_00004033","Ctyz_00_3","gene",NA,100306,100653,347,"-",NA
"298","CTYZ_00004033","Ctyz_00_3","transcript","Histone H2B",100306,100653,347,"-",NA
"299","CTYZ_00004033","Ctyz_00_3","exon","Histone H2B",100306,100653,347,"-",NA
"300","CTYZ_00004033","Ctyz_00_3","CDS","Histone H2B",100309,100653,344,"-","0"
"301","CTYZ_00004033","Ctyz_00_3","start_codon","Histone H2B",100651,100653,2,"-","0"
"302","CTYZ_00004033","Ctyz_00_3","stop_codon","Histone H2B",100306,100308,2,"-","0"
"303","CTYZ_00004034","Ctyz_00_3","gene",NA,102195,103325,1130,"+",NA
"304","CTYZ_00004034","Ctyz_00_3","transcript","actin",102195,103325,1130,"+",NA
"305","CTYZ_00004034","Ctyz_00_3","exon","actin",102195,103325,1130,"+",NA
"306","CTYZ_00004034","Ctyz_00_3","CDS","actin",102195,103322,1127,"+","0"
"307","CTYZ_00004034","Ctyz_00_3","start_codon","actin",102195,102197,2,"+","0"
"308","CTYZ_00004034","Ctyz_00_3","stop_codon","actin",103323,103325,2,"+","0"
"309","CTYZ_00004035","Ctyz_00_3","gene",NA,103837,103909,72,"-",NA
"310","CTYZ_00004035","Ctyz_00_3","transcript","tRNA-Asp",103837,103909,72,"-",NA
"311","CTYZ_00004035","Ctyz_00_3","exon","tRNA-Asp",103837,103909,72,"-",NA
"312","CTYZ_00004036","Ctyz_00_3","gene",NA,107559,113768,6209,"+",NA
"313","CTYZ_00004036","Ctyz_00_3","transcript","Glycosyl transferase, family 1",107559,113768,6209,"+",NA
"314","CTYZ_00004036","Ctyz_00_3","exon","Glycosyl transferase, family 1",107559,113768,6209,"+",NA
"315","CTYZ_00004036","Ctyz_00_3","CDS","Glycosyl transferase, family 1",107559,113765,6206,"+","0"
"316","CTYZ_00004036","Ctyz_00_3","start_codon","Glycosyl transferase, family 1",107559,107561,2,"+","0"
"317","CTYZ_00004036","Ctyz_00_3","stop_codon","Glycosyl transferase, family 1",113766,113768,2,"+","0"
"318","CTYZ_00004037","Ctyz_00_3","gene",NA,114977,129286,14309,"+",NA
"319","CTYZ_00004037","Ctyz_00_3","transcript","EF-hand domain containing protein",114977,129286,14309,"+",NA
"320","CTYZ_00004037","Ctyz_00_3","exon","EF-hand domain containing protein",114977,129286,14309,"+",NA
"321","CTYZ_00004037","Ctyz_00_3","CDS","EF-hand domain containing protein",114977,129283,14306,"+","0"
"322","CTYZ_00004037","Ctyz_00_3","start_codon","EF-hand domain containing protein",114977,114979,2,"+","0"
"323","CTYZ_00004037","Ctyz_00_3","stop_codon","EF-hand domain containing protein",129284,129286,2,"+","0"
"324","CTYZ_00004038","Ctyz_00_3","gene",NA,129314,130486,1172,"-",NA
"325","CTYZ_00004038","Ctyz_00_3","transcript","U6 snRNA phosphodiesterase Usb1",129314,130486,1172,"-",NA
"326","CTYZ_00004038","Ctyz_00_3","exon","U6 snRNA phosphodiesterase Usb1",129314,130486,1172,"-",NA
"327","CTYZ_00004038","Ctyz_00_3","CDS","U6 snRNA phosphodiesterase Usb1",129317,130486,1169,"-","0"
"328","CTYZ_00004038","Ctyz_00_3","start_codon","U6 snRNA phosphodiesterase Usb1",130484,130486,2,"-","0"
"329","CTYZ_00004038","Ctyz_00_3","stop_codon","U6 snRNA phosphodiesterase Usb1",129314,129316,2,"-","0"
"330","CTYZ_00004039","Ctyz_00_3","gene",NA,131620,139638,8018,"+",NA
"331","CTYZ_00004039","Ctyz_00_3","transcript","ATPase, dynein-related, AAA domain containing protein",131620,139638,8018,"+",NA
"332","CTYZ_00004039","Ctyz_00_3","exon","ATPase, dynein-related, AAA domain containing protein",131620,139638,8018,"+",NA
"333","CTYZ_00004039","Ctyz_00_3","CDS","ATPase, dynein-related, AAA domain containing protein",131620,139635,8015,"+","0"
"334","CTYZ_00004039","Ctyz_00_3","start_codon","ATPase, dynein-related, AAA domain containing protein",131620,131622,2,"+","0"
"335","CTYZ_00003580","Ctyz_1","gene",NA,611,1923,1312,"-",NA
"336","CTYZ_00003580","Ctyz_1","transcript","membrane associated protein",611,1923,1312,"-",NA
"337","CTYZ_00003580","Ctyz_1","exon","membrane associated protein",1868,1923,55,"-",NA
"338","CTYZ_00003580","Ctyz_1","exon","membrane associated protein",930,1784,854,"-",NA
"339","CTYZ_00003580","Ctyz_1","exon","membrane associated protein",611,761,150,"-",NA
"340","CTYZ_00003580","Ctyz_1","CDS","membrane associated protein",1868,1923,55,"-","0"
"341","CTYZ_00003580","Ctyz_1","CDS","membrane associated protein",930,1784,854,"-","1"
"342","CTYZ_00003580","Ctyz_1","CDS","membrane associated protein",614,761,147,"-","1"
"343","CTYZ_00003580","Ctyz_1","start_codon","membrane associated protein",1921,1923,2,"-","0"
"344","CTYZ_00003580","Ctyz_1","stop_codon","membrane associated protein",611,613,2,"-","0"
"345","CTYZ_00003581","Ctyz_1","gene",NA,2111,3427,1316,"-",NA
"346","CTYZ_00003581","Ctyz_1","transcript","membrane associated protein",2111,3427,1316,"-",NA
"347","CTYZ_00003581","Ctyz_1","exon","membrane associated protein",2111,3427,1316,"-",NA
"348","CTYZ_00003581","Ctyz_1","CDS","membrane associated protein",2114,3427,1313,"-","0"
"349","CTYZ_00003581","Ctyz_1","start_codon","membrane associated protein",3425,3427,2,"-","0"
"350","CTYZ_00003581","Ctyz_1","stop_codon","membrane associated protein",2111,2113,2,"-","0"
"351","CTYZ_00003582","Ctyz_1","gene",NA,3899,8851,4952,"+",NA
"352","CTYZ_00003582","Ctyz_1","transcript","membrane associated protein",3899,8851,4952,"+",NA
"353","CTYZ_00003582","Ctyz_1","exon","membrane associated protein",3899,8851,4952,"+",NA
"354","CTYZ_00003582","Ctyz_1","CDS","membrane associated protein",3899,8848,4949,"+","0"
"355","CTYZ_00003582","Ctyz_1","start_codon","membrane associated protein",3899,3901,2,"+","0"
"356","CTYZ_00003582","Ctyz_1","stop_codon","membrane associated protein",8849,8851,2,"+","0"
"357","CTYZ_00003583","Ctyz_1","gene",NA,9045,10058,1013,"-",NA
"358","CTYZ_00003583","Ctyz_1","transcript","UDP-galactose transporter/UAA transporter",9045,10058,1013,"-",NA
"359","CTYZ_00003583","Ctyz_1","exon","UDP-galactose transporter/UAA transporter",9045,10058,1013,"-",NA
"360","CTYZ_00003583","Ctyz_1","CDS","UDP-galactose transporter/UAA transporter",9048,10058,1010,"-","0"
"361","CTYZ_00003583","Ctyz_1","start_codon","UDP-galactose transporter/UAA transporter",10056,10058,2,"-","0"
"362","CTYZ_00003583","Ctyz_1","stop_codon","UDP-galactose transporter/UAA transporter",9045,9047,2,"-","0"
"363","CTYZ_00003584","Ctyz_1","gene",NA,10392,13262,2870,"+",NA
"364","CTYZ_00003584","Ctyz_1","transcript","Uncharacterized protein",10392,13262,2870,"+",NA
"365","CTYZ_00003584","Ctyz_1","exon","Uncharacterized protein",10392,13262,2870,"+",NA
"366","CTYZ_00003584","Ctyz_1","CDS","Uncharacterized protein",10392,13259,2867,"+","0"
"367","CTYZ_00003584","Ctyz_1","start_codon","Uncharacterized protein",10392,10394,2,"+","0"
"368","CTYZ_00003584","Ctyz_1","stop_codon","Uncharacterized protein",13260,13262,2,"+","0"
"369","CTYZ_00003585","Ctyz_1","gene",NA,13523,14422,899,"+",NA
"370","CTYZ_00003585","Ctyz_1","transcript","Cyclin dependent kinase A",13523,14422,899,"+",NA
"371","CTYZ_00003585","Ctyz_1","exon","Cyclin dependent kinase A",13523,14422,899,"+",NA
"372","CTYZ_00003585","Ctyz_1","CDS","Cyclin dependent kinase A",13523,14419,896,"+","0"
"373","CTYZ_00003585","Ctyz_1","start_codon","Cyclin dependent kinase A",13523,13525,2,"+","0"
"374","CTYZ_00003585","Ctyz_1","stop_codon","Cyclin dependent kinase A",14420,14422,2,"+","0"
"375","CTYZ_00003586","Ctyz_1","gene",NA,14616,14986,370,"-",NA
"376","CTYZ_00003586","Ctyz_1","transcript","Uncharacterized protein",14616,14986,370,"-",NA
"377","CTYZ_00003586","Ctyz_1","exon","Uncharacterized protein",14616,14986,370,"-",NA
"378","CTYZ_00003586","Ctyz_1","CDS","Uncharacterized protein",14619,14972,353,"-","0"
"379","CTYZ_00003586","Ctyz_1","start_codon","Uncharacterized protein",14970,14972,2,"-","0"
"380","CTYZ_00003586","Ctyz_1","stop_codon","Uncharacterized protein",14616,14618,2,"-","0"
"381","CTYZ_00003587","Ctyz_1","gene",NA,15208,15651,443,"-",NA
"382","CTYZ_00003587","Ctyz_1","transcript","Uncharacterized protein",15208,15651,443,"-",NA
"383","CTYZ_00003587","Ctyz_1","exon","Uncharacterized protein",15208,15651,443,"-",NA
"384","CTYZ_00003587","Ctyz_1","CDS","Uncharacterized protein",15211,15651,440,"-","0"
"385","CTYZ_00003587","Ctyz_1","start_codon","Uncharacterized protein",15649,15651,2,"-","0"
"386","CTYZ_00003587","Ctyz_1","stop_codon","Uncharacterized protein",15208,15210,2,"-","0"
"387","CTYZ_00003588","Ctyz_1","gene",NA,15791,18067,2276,"-",NA
"388","CTYZ_00003588","Ctyz_1","transcript","transcription factor subunit TAF6",15791,18067,2276,"-",NA
"389","CTYZ_00003588","Ctyz_1","exon","transcription factor subunit TAF6",15791,18067,2276,"-",NA
"390","CTYZ_00003588","Ctyz_1","CDS","transcription factor subunit TAF6",15794,18067,2273,"-","0"
"391","CTYZ_00003588","Ctyz_1","start_codon","transcription factor subunit TAF6",18065,18067,2,"-","0"
"392","CTYZ_00003588","Ctyz_1","stop_codon","transcription factor subunit TAF6",15791,15793,2,"-","0"
"393","CTYZ_00003589","Ctyz_1","gene",NA,18254,21370,3116,"+",NA
"394","CTYZ_00003589","Ctyz_1","transcript","Uncharacterized protein",18254,21370,3116,"+",NA
"395","CTYZ_00003589","Ctyz_1","exon","Uncharacterized protein",18254,21370,3116,"+",NA
"396","CTYZ_00003589","Ctyz_1","CDS","Uncharacterized protein",18254,21367,3113,"+","0"
"397","CTYZ_00003589","Ctyz_1","start_codon","Uncharacterized protein",18254,18256,2,"+","0"
"398","CTYZ_00003589","Ctyz_1","stop_codon","Uncharacterized protein",21368,21370,2,"+","0"
"399","CTYZ_00003590","Ctyz_1","gene",NA,21921,23141,1220,"+",NA
"400","CTYZ_00003590","Ctyz_1","transcript","Signal peptide region containing protein",21921,23141,1220,"+",NA
"401","CTYZ_00003590","Ctyz_1","exon","Signal peptide region containing protein",21921,23141,1220,"+",NA
"402","CTYZ_00003590","Ctyz_1","CDS","Signal peptide region containing protein",21921,23138,1217,"+","0"
"403","CTYZ_00003590","Ctyz_1","start_codon","Signal peptide region containing protein",21921,21923,2,"+","0"
"404","CTYZ_00003590","Ctyz_1","stop_codon","Signal peptide region containing protein",23139,23141,2,"+","0"
"405","CTYZ_00003591","Ctyz_1","gene",NA,24812,26110,1298,"+",NA
"406","CTYZ_00003591","Ctyz_1","transcript","Signal peptide region containing protein",24812,26110,1298,"+",NA
"407","CTYZ_00003591","Ctyz_1","exon","Signal peptide region containing protein",24812,26110,1298,"+",NA
"408","CTYZ_00003591","Ctyz_1","CDS","Signal peptide region containing protein",24812,26107,1295,"+","0"
"409","CTYZ_00003591","Ctyz_1","start_codon","Signal peptide region containing protein",24812,24814,2,"+","0"
"410","CTYZ_00003591","Ctyz_1","stop_codon","Signal peptide region containing protein",26108,26110,2,"+","0"
"411","CTYZ_00003592","Ctyz_1","gene",NA,26548,28509,1961,"+",NA
"412","CTYZ_00003592","Ctyz_1","transcript","Signal peptide region containing protein",26548,28509,1961,"+",NA
"413","CTYZ_00003592","Ctyz_1","exon","Signal peptide region containing protein",26548,28509,1961,"+",NA
"414","CTYZ_00003592","Ctyz_1","CDS","Signal peptide region containing protein",26548,28506,1958,"+","0"
"415","CTYZ_00003592","Ctyz_1","start_codon","Signal peptide region containing protein",26548,26550,2,"+","0"
"416","CTYZ_00003592","Ctyz_1","stop_codon","Signal peptide region containing protein",28507,28509,2,"+","0"
"417","CTYZ_00003593","Ctyz_1","gene",NA,29400,30344,944,"+",NA
"418","CTYZ_00003593","Ctyz_1","transcript","putative Secreted Protein",29400,30344,944,"+",NA
"419","CTYZ_00003593","Ctyz_1","exon","putative Secreted Protein",29400,30344,944,"+",NA
"420","CTYZ_00003593","Ctyz_1","CDS","putative Secreted Protein",29560,30129,569,"+","0"
"421","CTYZ_00003593","Ctyz_1","start_codon","putative Secreted Protein",29560,29562,2,"+","0"
"422","CTYZ_00003593","Ctyz_1","stop_codon","putative Secreted Protein",30130,30132,2,"+","0"
"423","CTYZ_00003594","Ctyz_1","gene",NA,36063,39172,3109,"+",NA
"424","CTYZ_00003594","Ctyz_1","transcript","putative Secreted Protein",36116,37703,1587,"+",NA
"425","CTYZ_00003594","Ctyz_1","exon","putative Secreted Protein",36116,37703,1587,"+",NA
"426","CTYZ_00003594","Ctyz_1","CDS","putative Secreted Protein",36116,37700,1584,"+","0"
"427","CTYZ_00003594","Ctyz_1","start_codon","putative Secreted Protein",36116,36118,2,"+","0"
"428","CTYZ_00003595","Ctyz_1","gene",NA,37780,39087,1307,"+",NA
"429","CTYZ_00003595","Ctyz_1","transcript","putative Secreted Protein",37780,39087,1307,"+",NA
"430","CTYZ_00003595","Ctyz_1","exon","putative Secreted Protein",37780,39087,1307,"+",NA
"431","CTYZ_00003595","Ctyz_1","CDS","putative Secreted Protein",37795,39084,1289,"+","0"
"432","CTYZ_00003595","Ctyz_1","start_codon","putative Secreted Protein",37795,37797,2,"+","0"
"433","CTYZ_00003595","Ctyz_1","stop_codon","putative Secreted Protein",39085,39087,2,"+","0"
"434","CTYZ_00003596","Ctyz_1","gene",NA,39617,42355,2738,"+",NA
"435","CTYZ_00003596","Ctyz_1","transcript","putative Secreted Protein",39617,42355,2738,"+",NA
"436","CTYZ_00003596","Ctyz_1","exon","putative Secreted Protein",39617,42355,2738,"+",NA
"437","CTYZ_00003596","Ctyz_1","CDS","putative Secreted Protein",39791,42352,2561,"+","0"
"438","CTYZ_00003596","Ctyz_1","start_codon","putative Secreted Protein",39791,39793,2,"+","0"
"439","CTYZ_00003596","Ctyz_1","stop_codon","putative Secreted Protein",42353,42355,2,"+","0"
"440","CTYZ_00003597","Ctyz_1","gene",NA,46237,47094,857,"+",NA
"441","CTYZ_00003597","Ctyz_1","transcript","Uncharacterized protein",46237,47094,857,"+",NA
"442","CTYZ_00003597","Ctyz_1","exon","Uncharacterized protein",46237,47094,857,"+",NA
"443","CTYZ_00003597","Ctyz_1","CDS","Uncharacterized protein",46237,47091,854,"+","0"
"444","CTYZ_00003597","Ctyz_1","start_codon","Uncharacterized protein",46237,46239,2,"+","0"
"445","CTYZ_00003597","Ctyz_1","stop_codon","Uncharacterized protein",47092,47094,2,"+","0"
"446","CTYZ_00003598","Ctyz_1","gene",NA,47564,49153,1589,"+",NA
"447","CTYZ_00003598","Ctyz_1","transcript","Uncharacterized protein",47564,49153,1589,"+",NA
"448","CTYZ_00003598","Ctyz_1","exon","Uncharacterized protein",47564,49153,1589,"+",NA
"449","CTYZ_00003598","Ctyz_1","CDS","Uncharacterized protein",47564,49150,1586,"+","0"
"450","CTYZ_00003598","Ctyz_1","start_codon","Uncharacterized protein",47564,47566,2,"+","0"
"451","CTYZ_00003598","Ctyz_1","stop_codon","Uncharacterized protein",49151,49153,2,"+","0"
"452","CTYZ_00003599","Ctyz_1","gene",NA,49419,50926,1507,"+",NA
"453","CTYZ_00003599","Ctyz_1","transcript","Narf-like protein nuclear prelamin A recognition factor",49419,50926,1507,"+",NA
"454","CTYZ_00003599","Ctyz_1","exon","Narf-like protein nuclear prelamin A recognition factor",49419,49598,179,"+",NA
"455","CTYZ_00003599","Ctyz_1","exon","Narf-like protein nuclear prelamin A recognition factor",49682,50926,1244,"+",NA
"456","CTYZ_00003599","Ctyz_1","CDS","Narf-like protein nuclear prelamin A recognition factor",49419,49598,179,"+","0"
"457","CTYZ_00003599","Ctyz_1","CDS","Narf-like protein nuclear prelamin A recognition factor",49682,50923,1241,"+","0"
"458","CTYZ_00003599","Ctyz_1","start_codon","Narf-like protein nuclear prelamin A recognition factor",49419,49421,2,"+","0"
"459","CTYZ_00003599","Ctyz_1","stop_codon","Narf-like protein nuclear prelamin A recognition factor",50924,50926,2,"+","0"
"460","CTYZ_00003600","Ctyz_1","gene",NA,51188,51758,570,"+",NA
"461","CTYZ_00003600","Ctyz_1","transcript","ADP-ribosylation factor family",51188,51758,570,"+",NA
"462","CTYZ_00003600","Ctyz_1","exon","ADP-ribosylation factor family",51188,51574,386,"+",NA
"463","CTYZ_00003600","Ctyz_1","exon","ADP-ribosylation factor family",51621,51758,137,"+",NA
"464","CTYZ_00003600","Ctyz_1","CDS","ADP-ribosylation factor family",51188,51574,386,"+","0"
"465","CTYZ_00003600","Ctyz_1","CDS","ADP-ribosylation factor family",51621,51755,134,"+","0"
"466","CTYZ_00003600","Ctyz_1","start_codon","ADP-ribosylation factor family",51188,51190,2,"+","0"
"467","CTYZ_00003600","Ctyz_1","stop_codon","ADP-ribosylation factor family",51756,51758,2,"+","0"
"468","CTYZ_00003601","Ctyz_1","gene",NA,51860,52350,490,"-",NA
"469","CTYZ_00003601","Ctyz_1","transcript","Ribosome biogenesis protein Nop16",51860,52350,490,"-",NA
"470","CTYZ_00003601","Ctyz_1","exon","Ribosome biogenesis protein Nop16",52276,52350,74,"-",NA
"471","CTYZ_00003601","Ctyz_1","exon","Ribosome biogenesis protein Nop16",51860,52096,236,"-",NA
"472","CTYZ_00003601","Ctyz_1","CDS","Ribosome biogenesis protein Nop16",52276,52350,74,"-","0"
